"","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","Age"
"4542",0.212518641,0.036340649,0.210053476,0.19144385,0.236149733,0.044705882,2.033497132,7.304115329,0.864462209,0.2051673,0.20855615,0.212518641,0.163064749,0.047151277,0.279069767,0.832648026,0,20.15625,20.15625,0.037448232,"matured"
"4543",0.188380195,0.061497044,0.210070493,0.129144008,0.239677744,0.110533736,1.145180876,3.606146445,0.929141325,0.473597019,0.23939577,0.188380195,0.124771935,0.048096192,0.279069767,2.39625,0,11.953125,11.953125,0.114665033,"matured"
"4544",0.19640047,0.064184691,0.210099291,0.137219858,0.251404255,0.114184397,1.724970616,6.568298766,0.930419448,0.478709736,0.243262411,0.19640047,0.136969093,0.047151277,0.279069767,1.084780093,0,7.265625,7.265625,0.09544086,"young"
"4545",0.204064561,0.040268011,0.21011248,0.188366363,0.228559186,0.040192823,2.163305122,7.996149576,0.879420737,0.28551143,0.226309588,0.204064561,0.149017458,0.047058824,0.275862069,1.589557927,0.1640625,18.8203125,18.65625,0.055872583,"old"
"4546",0.207335955,0.048738703,0.210118044,0.188083193,0.24317032,0.055087128,1.903877495,7.063998969,0.905415545,0.387694253,0.204609331,0.207335955,0.143704628,0.047524752,0.279069767,0.555269282,0,5.5546875,5.5546875,0.073364979,"young"
"4547",0.193795346,0.06001604,0.210125673,0.157091562,0.239281867,0.082190305,1.511208622,5.687459342,0.940070137,0.557598121,0.211633752,0.193795346,0.109611869,0.04729064,0.268156425,1.002698864,0.09375,4.03125,3.9375,0.178452381,"old"
"4548",0.199907512,0.052464384,0.210128755,0.172532189,0.240515021,0.067982833,1.538521958,4.946576347,0.920844187,0.405075442,0.243776824,0.199907512,0.126456337,0.048096192,0.279069767,1.360737645,0,9.9609375,9.9609375,0.136499637,"matured"
"4549",0.197584171,0.040369225,0.210130354,0.176585971,0.220732464,0.044146493,2.798793361,12.03327469,0.875654509,0.297412187,0.216387337,0.197584171,0.142081841,0.047151277,0.279069767,1.52746582,0.1875,10.9453125,10.7578125,0.091465046,"matured"
"4550",0.203093004,0.038612348,0.210148936,0.186021277,0.224744681,0.038723404,2.304468387,8.917539237,0.880998958,0.266930929,0.214765957,0.203093004,0.141609535,0.047151277,0.272727273,1.050821521,0,6.65625,6.65625,0.100273865,"young"
"4551",0.209434861,0.051559902,0.210164706,0.180737255,0.252768627,0.072031373,1.236859013,3.542954792,0.906538632,0.369966624,0.197207843,0.209434861,0.147243377,0.047244094,0.277456647,0.64453125,0,6.1171875,6.1171875,0.086239366,"matured"
"4552",0.191615567,0.062867365,0.210179028,0.129974425,0.241508951,0.111534527,1.590338721,5.946942224,0.924926691,0.438626127,0.279104859,0.191615567,0.126136599,0.046920821,0.277456647,1.505365211,0.0703125,13.9453125,13.875,0.082838751,"matured"
"4553",0.211871078,0.037711216,0.210179949,0.190385604,0.236452442,0.046066838,1.807788337,5.809469593,0.868672394,0.243802082,0.210179949,0.211871078,0.173209674,0.047619048,0.275862069,0.405048077,0,1.8984375,1.8984375,0.165165165,"matured"
"4554",0.204362908,0.058556026,0.210223642,0.165793397,0.259126731,0.093333333,2.023368411,7.917614398,0.914320352,0.437015679,0.265686901,0.204362908,0.145841069,0.053392659,0.279069767,1.337775735,0,5.625,5.625,0.101937984,"young"
"4555",0.189006082,0.057680684,0.210228013,0.135895765,0.238045603,0.102149837,1.207940716,3.661638741,0.916897215,0.39675797,0.212508143,0.189006082,0.119092113,0.047105005,0.279069767,0.59205163,0,3.7734375,3.7734375,0.108547767,"matured"
"4556",0.187882671,0.06787106,0.210254281,0.121473793,0.25079398,0.129320187,1.582579657,5.293223238,0.925617955,0.468023025,0.108251168,0.187882671,0.115994456,0.047856431,0.279069767,1.18565124,0,5.8359375,5.8359375,0.150361446,"young"
"4557",0.195930695,0.057144451,0.210259259,0.140777778,0.238,0.097222222,1.278085658,4.590034352,0.920512976,0.369813687,0.22737037,0.195930695,0.114332098,0.047337278,0.279069767,0.473505435,0,2.9765625,2.9765625,0.089317194,"old"
"4558",0.186145608,0.066164392,0.210259451,0.124121572,0.242846553,0.118724981,1.670651088,5.662076555,0.926288812,0.511935473,0.245129726,0.186145608,0.13113352,0.048144433,0.269662921,1.083583048,0,12,12,0.072294347,"matured"
"4559",0.19885123,0.051095493,0.210268199,0.157030651,0.233065134,0.076034483,1.96283308,7.036671143,0.898761332,0.301117352,0.224214559,0.19885123,0.141317868,0.046920821,0.279069767,1.056919643,0,6.4453125,6.4453125,0.120367722,"matured"
"4560",0.189400938,0.065859028,0.210269231,0.182269231,0.228576923,0.046307692,3.202305778,15.16400878,0.902511975,0.50594415,0.204615385,0.189400938,0.136169206,0.048241206,0.269662921,0.612645349,0,9.7734375,9.7734375,0.077867118,"young"
"4561",0.19870229,0.060409107,0.210272374,0.183346304,0.239533074,0.05618677,2.949771471,18.40984187,0.913140202,0.449373885,0.050116732,0.19870229,0.138620693,0.047058824,0.277456647,1.418786337,0,8.578125,8.578125,0.128969668,"young"
"4562",0.198051019,0.052933289,0.210289655,0.188468966,0.226510345,0.038041379,2.595332824,10.78104228,0.895645941,0.412608823,0.211448276,0.198051019,0.156761951,0.047012733,0.275862069,0.890104167,0,7.921875,7.921875,0.10633277,"young"
"4563",0.194906339,0.056309973,0.210304159,0.147560521,0.236722533,0.089162011,1.867173275,8.519532559,0.928353369,0.392020204,0.219168218,0.194906339,0.113471605,0.047012733,0.279069767,0.520795037,0,6.046875,6.046875,0.04395072,"young"
"4564",0.205250167,0.042584254,0.210320052,0.173925539,0.235375572,0.061450033,1.489918546,4.967333207,0.900452718,0.283643535,0.235924233,0.205250167,0.160466674,0.047151277,0.279069767,1.753335674,0,10.734375,10.734375,0.127830811,"matured"
"4565",0.188972905,0.067796193,0.210354302,0.129573391,0.248011569,0.118438178,2.551650514,11.88513596,0.9230462,0.521825884,0.244974693,0.188972905,0.130928115,0.046920821,0.275862069,1.447037338,0,9.1640625,9.1640625,0.153316283,"young"
"4566",0.209155088,0.038955726,0.210359501,0.188789435,0.234805576,0.046016141,2.29012206,10.22675851,0.876219255,0.242446794,0.190638298,0.209155088,0.158826334,0.046920821,0.279069767,0.588169643,0,11.5546875,11.5546875,0.0461714,"matured"
"4567",0.20495391,0.039979565,0.21037037,0.188641975,0.228395062,0.039753086,2.103808782,7.676108375,0.880450447,0.303625821,0.225185185,0.20495391,0.155921555,0.046966732,0.277456647,1.709725216,0.1640625,11.296875,11.1328125,0.102443609,"young"
"4568",0.194104849,0.054985235,0.210416892,0.142652951,0.231792095,0.089139145,2.083516246,8.250181321,0.908105059,0.378959915,0.210416892,0.194104849,0.110830507,0.047151277,0.279069767,0.61846301,0.046875,17.6953125,17.6484375,0.033158594,"matured"
"4569",0.212044598,0.035721561,0.210434783,0.193391304,0.236869565,0.043478261,2.062693764,7.097397163,0.855409076,0.213241988,0.208347826,0.212044598,0.163450574,0.048,0.274285714,0.812322443,0,6.8671875,6.8671875,0.081313993,"matured"
"4570",0.20596718,0.035065992,0.210442638,0.198301716,0.225365854,0.027064137,3.483751923,17.84187451,0.845352039,0.234975911,0.208925023,0.20596718,0.112177621,0.050209205,0.274285714,0.470625,0.1640625,2.859375,2.6953125,0.071833648,"matured"
"4571",0.202320245,0.05920447,0.210451613,0.17627957,0.252301075,0.076021505,1.658400976,6.451854514,0.925349538,0.431088808,0.264795699,0.202320245,0.115290221,0.047012733,0.279069767,0.681183511,0.1171875,5.90625,5.7890625,0.088789613,"matured"
"4572",0.191455348,0.060395903,0.210463576,0.13196468,0.242913907,0.110949227,1.167190271,4.185769856,0.921881357,0.408663039,0.221280353,0.191455348,0.134866228,0.046920821,0.279069767,0.75405649,0,10.2421875,10.2421875,0.070256585,"young"
"4573",0.189540075,0.054342405,0.210474041,0.144740406,0.221429646,0.07668924,3.375909995,17.43835023,0.871652948,0.321145572,0.215530474,0.189540075,0.110862767,0.046920821,0.272727273,0.893554688,0,4.6171875,4.6171875,0.13573465,"matured"
"4574",0.204168777,0.043971973,0.210477816,0.185273038,0.230784983,0.045511945,3.147468972,17.34853789,0.900944763,0.340131237,0.209641638,0.204168777,0.158715431,0.047151277,0.279069767,0.882155987,0,8.625,8.625,0.060925437,"old"
"4575",0.19793597,0.053036314,0.210479452,0.151746575,0.241164384,0.089417808,1.605941907,7.012732906,0.919936957,0.33108689,0.236849315,0.19793597,0.125326985,0.047761194,0.277456647,1.188616071,0,6.234375,6.234375,0.158914235,"matured"
"4576",0.201240221,0.053359971,0.210490654,0.177780374,0.241892523,0.06411215,1.929994476,6.940831274,0.915672983,0.444365692,0.246962617,0.201240221,0.148625569,0.048192771,0.274285714,0.694906656,0,13.3828125,13.3828125,0.062094365,"matured"
"4577",0.201593875,0.054360553,0.210521832,0.179808307,0.241235357,0.06142705,1.817011482,6.647906965,0.910372607,0.397850334,0.209030884,0.201593875,0.108581013,0.047012733,0.272727273,0.738731971,0.09375,7.8046875,7.7109375,0.078729364,"young"
"4578",0.20516778,0.046953928,0.21054111,0.181616304,0.233562895,0.051946592,1.877435927,7.192240753,0.901009156,0.317862854,0.215657063,0.20516778,0.149393133,0.04729064,0.279069767,1.410744863,0,10.4296875,10.4296875,0.066002175,"old"
"4579",0.197461864,0.064488143,0.210544888,0.146611313,0.257913856,0.111302543,1.852655667,7.374092979,0.931620973,0.490896698,0.2759315,0.197461864,0.131877423,0.047477745,0.279069767,2.320585029,0,13.4765625,13.4765625,0.076,"matured"
"4580",0.201073928,0.0553849,0.210546547,0.169513514,0.244516517,0.075003003,1.239357112,4.128404328,0.927728619,0.379009385,0.241657658,0.201073928,0.124624477,0.046920821,0.274285714,1.227411685,0,5.625,5.625,0.126405039,"matured"
"4581",0.192923545,0.052261767,0.21054902,0.147960784,0.23745098,0.089490196,1.936548989,7.204271348,0.902993421,0.355514287,0.143019608,0.192923545,0.113188134,0.048730964,0.271186441,0.924172794,0,6.7734375,6.7734375,0.118456895,"matured"
"4582",0.207325271,0.052645715,0.210549451,0.173626374,0.253186813,0.07956044,1.476308745,5.482132176,0.908970085,0.371659511,0.276923077,0.207325271,0.125618325,0.047151277,0.272727273,0.922238372,0,5.671875,5.671875,0.138177787,"matured"
"4583",0.212013075,0.042426888,0.210554675,0.195467512,0.2340729,0.038605388,2.927869892,13.59217052,0.868171738,0.286481857,0.210998415,0.212013075,0.122345208,0.046966732,0.277456647,1.103515625,0,6.75,6.75,0.115984405,"young"
"4584",0.192740134,0.060316414,0.21056493,0.142157007,0.232956713,0.090799707,2.008817422,7.328303402,0.915781128,0.462923405,0.224739545,0.192740134,0.1417933,0.047856431,0.269662921,1.515523539,0.0234375,9.515625,9.4921875,0.136536537,"matured"
"4585",0.195484059,0.051196627,0.210583658,0.17151751,0.22692607,0.05540856,2.687695979,11.37006325,0.905180937,0.391213512,0.221478599,0.195484059,0.12068539,0.04719764,0.277456647,1.274753289,0,6.5859375,6.5859375,0.131415341,"young"
"4586",0.195943021,0.062476339,0.210592062,0.13553676,0.252491867,0.116955107,1.835594389,6.026985856,0.903460082,0.36529414,0.25267404,0.195943021,0.123975904,0.048879837,0.272727273,0.455208333,0,2.765625,2.765625,0.13528691,"young"
"4587",0.190188135,0.056236613,0.210601719,0.135386819,0.231461318,0.096074499,2.453273425,10.95682863,0.908947532,0.401593662,0.232063037,0.190188135,0.115454995,0.047477745,0.274285714,1.481142241,0,9.3984375,9.3984375,0.122705285,"young"
"4588",0.189838047,0.050863524,0.210607882,0.152251169,0.225197061,0.072945892,2.965362877,13.77000889,0.906215907,0.376025379,0.224822979,0.189838047,0.12296436,0.048338369,0.279069767,0.500339674,0,5.5546875,5.5546875,0.077466458,"young"
"4589",0.188140804,0.057519539,0.210644351,0.131682008,0.234309623,0.102627615,2.007027142,8.893711999,0.916437339,0.382615162,0.216502092,0.188140804,0.125224942,0.04729064,0.279069767,0.708984375,0,6.0234375,6.0234375,0.112552241,"young"
"4590",0.188820971,0.06552329,0.210647482,0.130071942,0.245755396,0.115683453,1.429286661,4.504214775,0.914280177,0.438898322,0.138129496,0.188820971,0.12852323,0.047713718,0.263736264,1.111373547,0,10.8046875,10.8046875,0.108089519,"young"
"4591",0.207001087,0.050970885,0.210694904,0.185122435,0.245347452,0.060225017,1.529666559,4.810046584,0.912408143,0.386676486,0.184937128,0.207001087,0.117360126,0.046920821,0.274285714,1.0159375,0,5.34375,5.34375,0.120291538,"matured"
"4592",0.20871606,0.037074994,0.210716113,0.186547315,0.231304348,0.044757033,2.51163402,11.31730881,0.880632062,0.23260035,0.220025575,0.20871606,0.156165521,0.04719764,0.277456647,0.517089844,0,3.8671875,3.8671875,0.0794845,"young"
"4593",0.196412498,0.061107118,0.210719178,0.134486301,0.24859589,0.114109589,1.462987254,5.171602107,0.918249036,0.386441602,0.110273973,0.196412498,0.115363246,0.046966732,0.279069767,0.801700368,0.1640625,4.5,4.3359375,0.130827703,"young"
"4594",0.207353968,0.054385332,0.210725389,0.173549223,0.255518135,0.081968912,1.562425377,5.157945599,0.916706069,0.421363831,0.182435233,0.207353968,0.154682583,0.046920821,0.279069767,1.782467532,0,10.8046875,10.8046875,0.132945057,"young"
"4595",0.204932802,0.040605109,0.210739958,0.186765328,0.232642706,0.045877378,2.1980836,8.410824472,0.880198211,0.300659707,0.181437632,0.204932802,0.156593161,0.047058824,0.271186441,0.580823864,0.1875,1.875,1.6875,0.111383442,"matured"
"4596",0.210500247,0.039124928,0.210764431,0.195039002,0.230421217,0.035382215,2.916712342,14.21942336,0.85512577,0.242659379,0.194165367,0.210500247,0.160897333,0.048484848,0.277456647,0.692630597,0.0234375,6.1875,6.1640625,0.116466803,"young"
"4597",0.191622142,0.061417018,0.210783455,0.131075426,0.242257908,0.111182482,1.355648808,4.724750025,0.932200495,0.468587573,0.257245742,0.191622142,0.115097807,0.047666336,0.279069767,0.762408088,0.09375,6.890625,6.796875,0.065237651,"matured"
"4598",0.204790184,0.048808537,0.210784443,0.175161503,0.235886618,0.060725115,2.910758466,14.14685746,0.899750955,0.372924992,0.233856295,0.204790184,0.124071513,0.04719764,0.279069767,0.487792969,0,6.0703125,6.0703125,0.021791768,"old"
"4599",0.206146367,0.053323089,0.210788486,0.164355444,0.251964956,0.087609512,1.442841107,5.108756408,0.91914494,0.363308802,0.248110138,0.206146367,0.127022085,0.047058824,0.277456647,1.249908088,0.1171875,9.7734375,9.65625,0.096648731,"matured"
"4600",0.205692494,0.037492236,0.210794923,0.183861055,0.235858383,0.051997328,2.401548079,9.548210921,0.874593008,0.250894024,0.238102872,0.205692494,0.15713855,0.048144433,0.277456647,1.63503196,0,9.234375,9.234375,0.118787628,"young"
"4601",0.214417973,0.036795775,0.210807692,0.196538462,0.233961538,0.037423077,2.453491713,9.997651825,0.859848442,0.220450717,0.201923077,0.214417973,0.170893984,0.048,0.272727273,1.169327446,0,10.21875,10.21875,0.093527013,"young"
"4602",0.211937163,0.044802185,0.210808729,0.18618742,0.24801027,0.06182285,1.773209675,5.939103844,0.891989359,0.298173597,0.199486521,0.211937163,0.153104301,0.047105005,0.279069767,1.08125,0.1640625,9.3984375,9.234375,0.068384929,"matured"
"4603",0.207222661,0.062776152,0.210817757,0.16911215,0.265443925,0.096331776,2.983340091,15.15611559,0.913880508,0.466561809,0.279345794,0.207222661,0.123133072,0.047856431,0.279069767,0.406936813,0,3.0234375,3.0234375,0.05696773,"young"
"4604",0.205653123,0.044058477,0.210818505,0.184768683,0.226049822,0.041281139,2.348450893,9.287268558,0.891195346,0.324707432,0.21252669,0.205653123,0.169026417,0.047151277,0.275862069,3.107489224,0,16.265625,16.265625,0.149077031,"old"
"4605",0.204057425,0.041371782,0.210825574,0.180931099,0.224556176,0.043625078,3.512411272,18.35376428,0.870539689,0.282072688,0.212216015,0.204057425,0.149132344,0.047524752,0.279069767,1.653760302,0.1875,21.9140625,21.7265625,0.040302551,"matured"
"4606",0.201670738,0.048029038,0.210835496,0.185116762,0.229143747,0.044026985,2.331433032,9.143458225,0.906636755,0.415037491,0.221442657,0.201670738,0.162250038,0.047105005,0.279069767,1.221031527,0,20.3671875,20.3671875,0.050256705,"matured"
"4607",0.213616266,0.044046514,0.210857511,0.192985171,0.249129594,0.056144423,2.065999587,8.193123249,0.887388286,0.283514462,0.207788524,0.213616266,0.150291678,0.047619048,0.277456647,0.812053571,0.1640625,6.46875,6.3046875,0.094814314,"young"
"4608",0.181757135,0.062021618,0.210882016,0.118350515,0.231248568,0.112898053,2.634389666,10.88293421,0.903012889,0.43561659,0.118029782,0.181757135,0.122691438,0.047337278,0.277456647,2.039981618,0,9.2578125,9.2578125,0.123275639,"young"
"4609",0.213999083,0.038549764,0.210903874,0.192826399,0.23902439,0.046197991,2.103936576,7.879748637,0.85904871,0.234067228,0.206886657,0.213999083,0.154738408,0.048830112,0.279069767,0.357142857,0,1.6640625,1.6640625,0.103400893,"matured"
"4610",0.185637579,0.066043363,0.210931677,0.122981366,0.241987578,0.119006211,1.335352187,4.003473843,0.926636181,0.49563414,0.238509317,0.185637579,0.1191773,0.048879837,0.271186441,0.615767045,0,2.8828125,2.8828125,0.112883052,"young"
"4611",0.196183944,0.06400298,0.210947616,0.14173043,0.252807534,0.111077104,1.469242311,5.34404513,0.939118252,0.533649463,0.276868746,0.196183944,0.112986003,0.046966732,0.279069767,0.890355603,0.1171875,6.1171875,6,0.112716491,"young"
"4612",0.195798094,0.05917365,0.210965961,0.136264949,0.244452622,0.108187672,1.227228152,3.979121483,0.919245302,0.399083501,0.210965961,0.195798094,0.118340945,0.047244094,0.272727273,0.736875,0.1171875,4.265625,4.1484375,0.132347638,"old"
"4613",0.206189891,0.049745829,0.210981308,0.18088785,0.244672897,0.063785047,1.568133487,5.01725384,0.91312926,0.398913394,0.216378505,0.206189891,0.142437904,0.047105005,0.277456647,0.874914148,0,3.65625,3.65625,0.165921288,"young"
"4614",0.199180062,0.059770784,0.210992908,0.188156028,0.234491726,0.046335697,1.961027577,6.432886868,0.9006435,0.401883841,0.211820331,0.199180062,0.172607399,0.047524752,0.279069767,0.608557413,0,6.0234375,6.0234375,0.10318864,"young"
"4615",0.176850967,0.079616475,0.211011942,0.097322439,0.243394092,0.146071653,2.176401964,9.235480692,0.946213034,0.605839213,0.243218102,0.176850967,0.157909401,0.04743083,0.279069767,0.505974265,0,6.703125,6.703125,0.046733754,"young"
"4616",0.19428827,0.053829238,0.211048253,0.151647255,0.238302829,0.086655574,1.467481027,4.738634561,0.924347341,0.354822244,0.233294509,0.19428827,0.117298512,0.04729064,0.279069767,0.930826823,0,16.265625,16.265625,0.053156356,"matured"
"4617",0.214201103,0.034654022,0.211056604,0.196264151,0.236415094,0.040150943,2.290449421,9.493688921,0.863225617,0.200693121,0.209471698,0.214201103,0.159746384,0.046966732,0.279069767,0.58203125,0,6.5625,6.5625,0.079320276,"matured"
"4618",0.197066429,0.056592586,0.21106383,0.165744681,0.239574468,0.073829787,1.671831854,6.100553201,0.920949976,0.445264543,0.235106383,0.197066429,0.11303286,0.047058824,0.266666667,1.093359375,0,5.53125,5.53125,0.147874174,"matured"
"4619",0.202505645,0.062355408,0.211067265,0.160717489,0.258780269,0.09806278,2.681185463,12.05235216,0.923922098,0.494892963,0.20755157,0.202505645,0.113381963,0.046920821,0.263736264,0.83109375,0.140625,4.6171875,4.4765625,0.131937173,"matured"
"4620",0.206128655,0.04564908,0.211090343,0.181433022,0.239003115,0.057570093,1.373011383,4.180569997,0.907431774,0.360613069,0.231676012,0.206128655,0.175455389,0.047761194,0.274285714,1.566706731,0,9.4921875,9.4921875,0.173622403,"young"
"4621",0.188579679,0.05984015,0.211100478,0.123444976,0.231770335,0.108325359,3.171894078,16.99333035,0.904875468,0.387731195,0.211483254,0.188579679,0.11961315,0.047619048,0.279069767,1.430600649,0,15.328125,15.328125,0.069884137,"young"
"4622",0.197733027,0.059394328,0.211106095,0.175079007,0.240812641,0.065733634,1.630985744,5.40083436,0.928422322,0.557039114,0.19530474,0.197733027,0.128412776,0.04743083,0.279069767,0.756009615,0,7.4296875,7.4296875,0.072204697,"young"
"4623",0.214052115,0.039202052,0.211115731,0.18977131,0.243908524,0.054137214,1.930610526,6.801542061,0.876265321,0.226865772,0.213832294,0.214052115,0.164739965,0.048338369,0.279069767,0.594344429,0,3.9609375,3.9609375,0.110476062,"matured"
"4624",0.198709171,0.056930914,0.211117021,0.142978723,0.24537234,0.102393617,1.654396906,6.039055155,0.914611411,0.35809065,0.274973404,0.198709171,0.128704713,0.047012733,0.274285714,1.176690925,0,6.2578125,6.2578125,0.096351335,"matured"
"4625",0.202721847,0.041163457,0.211198389,0.177925478,0.227270896,0.049345418,2.033695687,7.626012392,0.888428206,0.303029487,0.214582075,0.202721847,0.139046114,0.04912999,0.271186441,0.645893895,0,5.53125,5.53125,0.120359161,"old"
"4626",0.195095239,0.064278824,0.211203438,0.133982808,0.25512894,0.121146132,2.04508472,10.43301622,0.926669735,0.45084676,0.276790831,0.195095239,0.126733625,0.047012733,0.279069767,1.378125,0.1875,12.7265625,12.5390625,0.104018692,"matured"
"4627",0.196262094,0.060426187,0.211203931,0.146948403,0.249454545,0.102506143,1.17689654,4.023012621,0.935980356,0.468426345,0.253719902,0.196262094,0.126220265,0.047105005,0.279069767,0.809864458,0.1171875,4.1484375,4.03125,0.091085271,"matured"
"4628",0.213267321,0.037613116,0.211234487,0.193494448,0.237570216,0.044075767,2.255716509,8.678528895,0.875273968,0.238711175,0.211783148,0.213267321,0.165466862,0.047058824,0.279069767,0.6515625,0,17.15625,17.15625,0.03848816,"matured"
"4629",0.193258655,0.060322887,0.211246485,0.141180881,0.241162137,0.099981256,1.157659136,4.062345798,0.920802693,0.418252773,0.232239925,0.193258655,0.128377716,0.048096192,0.266666667,1.223684211,0.2109375,3.75,3.5390625,0.11608882,"young"
"4630",0.207913883,0.05419919,0.211262745,0.189521569,0.246180392,0.056658824,1.79516015,6.376408053,0.894319677,0.346634324,0.189960784,0.207913883,0.160233396,0.048,0.279069767,0.830478163,0,8.765625,8.765625,0.050233957,"young"
"4631",0.201130864,0.053405157,0.211264283,0.159970512,0.243361592,0.08339108,1.284281239,4.384815599,0.927914053,0.352582617,0.227467748,0.201130864,0.11481176,0.047477745,0.279069767,1.013151042,0,8.25,8.25,0.077242469,"young"
"4632",0.194405367,0.05729179,0.211265461,0.163177926,0.232711703,0.069533777,2.528491502,11.8914831,0.922741499,0.450386822,0.210599429,0.194405367,0.118061791,0.04719764,0.275862069,1.23949115,0,6.609375,6.609375,0.121828969,"young"
"4633",0.193830986,0.064178522,0.21126615,0.131920758,0.251300603,0.119379845,1.554348379,5.309634842,0.919145025,0.447684944,0.253712317,0.193830986,0.125392276,0.047151277,0.279069767,0.525,0,5.1796875,5.1796875,0.070376432,"young"
"4634",0.208280212,0.036834438,0.211282051,0.18974359,0.230940171,0.041196581,2.375376425,9.905967147,0.872150277,0.246618595,0.189401709,0.208280212,0.164792982,0.046920821,0.279069767,0.815306432,0.140625,5.1796875,5.0390625,0.109137891,"matured"
"4635",0.206050561,0.047087923,0.21129078,0.19341844,0.244851064,0.051432624,2.823745074,14.04551003,0.882371477,0.273084791,0.198184397,0.206050561,0.122730948,0.047012733,0.275862069,0.823456555,0.140625,4.875,4.734375,0.096237624,"young"
"4636",0.193542688,0.065551531,0.211297257,0.135744996,0.254677539,0.118932543,1.740184378,6.078912249,0.916976325,0.46087098,0.126404744,0.193542688,0.130100232,0.047012733,0.279069767,1.416924505,0,9.0234375,9.0234375,0.12159593,"matured"
"4637",0.208333317,0.041095762,0.211314554,0.190938967,0.227089202,0.036150235,2.247971805,7.786406131,0.861795824,0.284350107,0.221502347,0.208333317,0.182327911,0.052401747,0.279069767,0.382457386,0,1.9453125,1.9453125,0.159036145,"matured"
"4638",0.21600663,0.041338778,0.211356045,0.189846359,0.249325317,0.059478958,1.73682428,6.029128789,0.881453824,0.245215681,0.20742819,0.21600663,0.166684583,0.04743083,0.277456647,0.668847656,0,8.1328125,8.1328125,0.064724667,"matured"
"4639",0.200694888,0.040230374,0.211370213,0.177770213,0.22733617,0.049565957,1.996137006,7.123771073,0.880134372,0.27290677,0.225191489,0.200694888,0.130640656,0.047761194,0.269662921,0.78252551,0,6.703125,6.703125,0.047630148,"old"
"4640",0.187142597,0.064515409,0.211374408,0.123222749,0.243222749,0.12,1.75814986,6.248025043,0.914695794,0.44084851,0.243981043,0.187142597,0.124709572,0.047012733,0.279069767,1.2546875,0,12.1875,12.1875,0.0938771,"matured"
"4641",0.212525082,0.037715504,0.211376702,0.194220877,0.238487141,0.044266263,1.866528896,6.355085265,0.880388961,0.256191665,0.204175492,0.212525082,0.154483757,0.048144433,0.277456647,0.600243506,0,6.234375,6.234375,0.073621554,"matured"
"4642",0.204220713,0.053398808,0.211390728,0.153598234,0.247240618,0.093642384,1.973435932,7.50622648,0.887329318,0.315185551,0.227461369,0.204220713,0.119286442,0.04719764,0.279069767,0.438802083,0,1.3359375,1.3359375,0.152046784,"matured"
"4643",0.212561082,0.038567649,0.211390728,0.194470199,0.234337748,0.03986755,3.249298756,17.29106875,0.864728894,0.241139439,0.213476821,0.212561082,0.155237023,0.04729064,0.279069767,0.816195101,0,17.8359375,17.8359375,0.052055566,"matured"
"4644",0.200324432,0.063087356,0.211407678,0.161499086,0.254149909,0.092650823,1.837653189,7.473878062,0.935476441,0.54248127,0.272577697,0.200324432,0.115739828,0.048096192,0.263736264,1.454637097,0.09375,9.2109375,9.1171875,0.103699185,"old"
"4645",0.190244863,0.052612657,0.211428571,0.136645963,0.231552795,0.094906832,2.225408433,8.437199514,0.880291411,0.294378868,0.238012422,0.190244863,0.11578403,0.047105005,0.275862069,0.641875,0,5.625,5.625,0.109246575,"matured"
"4646",0.199354993,0.043017988,0.211442424,0.165284848,0.233163636,0.067878788,1.887489006,5.961550923,0.876374879,0.30462807,0.219927273,0.199354993,0.156684223,0.046966732,0.274285714,1.332741477,0.0703125,13.265625,13.1953125,0.09928952,"young"
"4647",0.208823926,0.039950547,0.211445428,0.202153392,0.231681416,0.029528024,3.40044791,17.7505407,0.843313412,0.249067198,0.204424779,0.208823926,0.17765829,0.047105005,0.279069767,0.822138799,0.1875,6.140625,5.953125,0.058672353,"young"
"4648",0.192520657,0.057129937,0.211459459,0.135783784,0.236972973,0.101189189,2.071484255,7.536464148,0.905496715,0.362545337,0.210378378,0.192520657,0.122440683,0.047337278,0.279069767,3.218973214,0,11.765625,11.765625,0.153323215,"young"
"4649",0.194825918,0.057657747,0.211510791,0.143021583,0.242302158,0.099280576,1.249739092,4.468663515,0.923468165,0.409551746,0.223309353,0.194825918,0.127003848,0.047477745,0.274285714,0.423108553,0,4.4765625,4.4765625,0.053851907,"matured"
"4650",0.190778794,0.058549003,0.211533742,0.132760736,0.241226994,0.108466258,1.653753094,5.317439274,0.908244685,0.390748901,0.216441718,0.190778794,0.111584306,0.047619048,0.279069767,0.518841912,0.1171875,5.0859375,4.96875,0.111242138,"matured"
"4651",0.215182187,0.041016611,0.211546961,0.191049724,0.246740331,0.055690608,1.713069818,5.718992688,0.867424925,0.235096369,0.192209945,0.215182187,0.143193588,0.047477745,0.272727273,0.391113281,0,0.984375,0.984375,0.171428571,"matured"
"4652",0.189019748,0.067829441,0.211553329,0.142505369,0.247129563,0.104624195,1.468360604,4.572811743,0.935906719,0.52630475,0.255146743,0.189019748,0.130124028,0.047058824,0.279069767,1.831685127,0,15,15,0.078943966,"matured"
"4653",0.199432674,0.061139683,0.211604343,0.149288299,0.254668275,0.105379976,1.232591675,4.327177946,0.937790885,0.482522935,0.260579011,0.199432674,0.117644189,0.047384008,0.279069767,0.970092773,0,6.796875,6.796875,0.102096011,"matured"
